num_symbols,initial_investment,symbols,start_date_insample,end_date_insample,profit_insample,spy_profits_insample,annualized_sharpe_ratio_insample,alpha_insample,beta_insample,r-squared_insample,treynors_ratio_insample,information_ratio_insample,start_date_outsample,end_date_outsample,profit_outsample,spy_profits_outsample,annualized_sharpe_ratio_outsample,alpha_outsample,beta_outsample,r-squared_outsample,treynors_ratio_outsample,information_ratio_outsample
5,1000000,"{'Industrials': ['CAT', 'ALLE', 'UPS', 'MMM', 'RSG'], 'Health Care': ['UNH', 'BMY', 'HSIC', 'CI', 'MYL'], 'Information Technology': ['HPE', 'AKAM', 'ACN', 'WDC', 'V'], 'Communication Services': ['CTL', 'GOOG', 'IPG', 'T', 'NWSA'], 'Consumer Discretionary': ['AAP', 'TSCO', 'AZO', 'ROST', 'LEN'], 'Utilities': ['ETR', 'AEE', 'AEP', 'EIX', 'SO'], 'Financials': ['CINF', 'BAC', 'TRV', 'PFG', 'CB'], 'Materials': ['FMC', 'NEM', 'NUE', 'AVY', 'SEE'], 'Consumer Staples': ['KO', 'CPB', 'WBA', 'HSY', 'MNST'], 'Real Estate': ['PLD', 'IRM', 'BXP', 'EQR', 'VTR'], 'Energy': ['HES', 'PSX', 'KMI', 'FTI', 'NOV']}",2017-01-01,2019-01-01,2535855.664477516,152629.36098455172,2.38171546323849,0.0019528323172307573,0.5430939431269762,0.10886103631223888,0.003714307089148177,0.1538611862512006,2019-01-01,2020-01-01,753939.6857017344,310874.82947136625,1.1323409369208466,0.0012515449205379866,0.2259875496293281,0.0076271089898064534,0.006449874269351784,0.06148230938934177
10,1000000,"{'Industrials': ['ROP', 'RHI', 'FDX', 'LUV', 'LMT', 'CHRW', 'EXPD', 'HWM', 'GD', 'NLSN'], 'Health Care': ['GILD', 'MRK', 'BIIB', 'ANTM', 'JNJ', 'ABBV', 'VRTX', 'CVS', 'MYL', 'BMY'], 'Information Technology': ['APH', 'TEL', 'AAPL', 'JNPR', 'WU', 'INTC', 'INTU', 'MA', 'XLNX', 'CTSH'], 'Communication Services': ['NWSA', 'ATVI', 'DISCA', 'NWS', 'GOOG', 'GOOGL', 'CMCSA', 'FB', 'VZ', 'NFLX'], 'Consumer Discretionary': ['PVH', 'TIF', 'BBY', 'AMZN', 'LB', 'GM', 'EXPE', 'RCL', 'PHM', 'AAP'], 'Utilities': ['EXC', 'NRG', 'CNP', 'DUK', 'EIX', 'WEC', 'AES', 'AEP', 'NEE', 'AEE'], 'Financials': ['SYF', 'ICE', 'ETFC', 'BAC', 'CME', 'ALL', 'BRK-B', 'JPM', 'AMP', 'WFC'], 'Materials': ['ECL', 'LYB', 'VMC', 'BLL', 'NEM', 'CF', 'NUE', 'FMC', 'IP', 'IFF'], 'Consumer Staples': ['CAG', 'WMT', 'KO', 'HSY', 'PM', 'PG', 'KHC', 'MDLZ', 'SJM', 'PEP'], 'Real Estate': ['VTR', 'EQIX', 'SLG', 'AIV', 'O', 'AMT', 'WELL', 'KIM', 'CBRE', 'PSA'], 'Energy': ['EOG', 'OXY', 'DVN', 'CVX', 'XOM', 'KMI', 'HAL', 'COP', 'NOV', 'MPC']}",2017-01-01,2019-01-01,2628332.277774368,152629.36098455172,3.824972212619517,0.002381226379853407,0.7991857753268785,0.4035606988541524,0.003098118426642352,0.3000542708976918,2019-01-01,2020-01-01,373808.4041874243,310874.82947136625,1.2231613103048762,0.0008247533942275589,0.5240370474228929,0.05992542800010625,0.002485605377421176,0.05031902911356368
20,1000000,"{'Industrials': ['HON', 'VRSK', 'SWK', 'GD', 'EXPD', 'FLS', 'BA', 'MAS', 'CSX', 'RHI', 'JCI', 'EFX', 'FAST', 'ALLE', 'XYL', 'J', 'AME', 'CAT', 'CMI', 'NOC'], 'Health Care': ['EW', 'ANTM', 'GILD', 'MYL', 'CI', 'BAX', 'JNJ', 'LLY', 'XRAY', 'UNH', 'VAR', 'DGX', 'BMY', 'ILMN', 'CAH', 'ISRG', 'ABC', 'UHS', 'VRTX', 'BIIB'], 'Information Technology': ['TEL', 'CSCO', 'CTXS', 'FFIV', 'ADBE', 'LRCX', 'MA', 'AVGO', 'NLOK', 'ADI', 'INTC', 'ADSK', 'AAPL', 'MSFT', 'SWKS', 'AKAM', 'FISV', 'CTSH', 'XLNX', 'HPQ'], 'Communication Services': ['ATVI', 'GOOGL', 'GOOG', 'T', 'CTL', 'CMCSA', 'DISCA', 'DISCK', 'EA', 'FB', 'IPG', 'NFLX', 'NWSA', 'NWS', 'VZ', 'DIS'], 'Consumer Discretionary': ['DHI', 'VFC', 'MCD', 'LB', 'HRB', 'PVH', 'TJX', 'BWA', 'RCL', 'F', 'DG', 'MHK', 'TIF', 'ROST', 'TGT', 'CMG', 'ORLY', 'UAA', 'HD', 'RL'], 'Utilities': ['AES', 'AEE', 'AEP', 'CNP', 'CMS', 'DTE', 'DUK', 'EIX', 'ETR', 'EXC', 'NEE', 'NRG', 'PEG', 'SO', 'WEC', 'XEL'], 'Financials': ['ALL', 'C', 'DFS', 'AXP', 'COF', 'LNC', 'NDAQ', 'BLK', 'AIG', 'RF', 'AON', 'SCHW', 'AMP', 'MTB', 'AFL', 'PBCT', 'PRU', 'MMC', 'PNC', 'CINF'], 'Materials': ['APD', 'AVY', 'BLL', 'CF', 'EMN', 'ECL', 'FMC', 'IP', 'IFF', 'LIN', 'LYB', 'MLM', 'MOS', 'NEM', 'NUE', 'PPG', 'SEE', 'SHW', 'VMC'], 'Consumer Staples': ['WBA', 'PM', 'WMT', 'KO', 'KR', 'CL', 'STZ', 'ADM', 'CAG', 'SJM', 'MDLZ', 'MNST', 'CHD', 'KMB', 'PEP', 'CPB', 'GIS', 'TAP', 'CLX', 'EL'], 'Real Estate': ['WELL', 'SPG', 'HST', 'PEAK', 'EQIX', 'PLD', 'VTR', 'SLG', 'EQR', 'CCI', 'IRM', 'O', 'AIV', 'AVB', 'BXP', 'KIM', 'AMT', 'PSA', 'ESS', 'CBRE'], 'Energy': ['HAL', 'APA', 'PSX', 'EOG', 'NBL', 'NOV', 'KMI', 'MRO', 'PXD', 'MPC', 'FTI', 'CVX', 'OKE', 'DVN', 'COG', 'XOM', 'SLB', 'HES', 'OXY', 'WMB']}",2017-01-01,2019-01-01,2490486.212195329,152629.36098455172,4.661956938640516,0.0022738079250263572,0.6236444167670294,0.4060297822439925,0.003764553518840926,0.3690531478936725,2019-01-01,2020-01-01,136307.43584817275,310874.82947136625,0.48069022095202507,0.00035097843807742985,0.11538950486079225,0.0036583682405138,0.0039534440281971716,0.023339922545397
5,1000000,"{'Industrials': ['DOV', 'JCI', 'CMI', 'KSU', 'CAT'], 'Health Care': ['JNJ', 'CVS', 'DGX', 'ZBH', 'SYK'], 'Information Technology': ['ADP', 'VRSN', 'NLOK', 'ORCL', 'AKAM'], 'Communication Services': ['ATVI', 'FB', 'T', 'NFLX', 'NWS'], 'Consumer Discretionary': ['TSCO', 'BBY', 'GM', 'VFC', 'AZO'], 'Utilities': ['NRG', 'ETR', 'AEE', 'DUK', 'CMS'], 'Financials': ['LNC', 'MMC', 'NDAQ', 'SCHW', 'PRU'], 'Materials': ['VMC', 'CF', 'FMC', 'SHW', 'NEM'], 'Consumer Staples': ['MO', 'PEP', 'KHC', 'TAP', 'SYY'], 'Real Estate': ['PLD', 'CBRE', 'HST', 'PSA', 'SLG'], 'Energy': ['KMI', 'APA', 'PSX', 'MPC', 'HAL']}",2018-01-01,2020-01-01,1227554.5514439773,243383.24677747051,2.9836382590545263,0.00132136730192644,0.3770392735627317,0.2192186314132505,0.0037846993955531296,0.1969639527355439,2020-01-01,2020-07-01,259519.12505691661,-34320.00789618038,1.8351361098617915,0.0017859657097120609,0.2496510212076221,0.21094045380717208,0.007071420287146635,0.13165769291298796
5,1000000,"{'Industrials': ['NOC', 'GD', 'RHI', 'FDX', 'UNP'], 'Health Care': ['ABBV', 'BDX', 'ABT', 'ZBH', 'CAH'], 'Information Technology': ['TEL', 'MU', 'APH', 'FLIR', 'FISV'], 'Communication Services': ['NFLX', 'EA', 'NWSA', 'CMCSA', 'DISCK'], 'Consumer Discretionary': ['RL', 'TSCO', 'NKE', 'CMG', 'GM'], 'Utilities': ['SO', 'CNP', 'ETR', 'CMS', 'PEG'], 'Financials': ['DFS', 'GL', 'JPM', 'AIG', 'KEY'], 'Materials': ['IFF', 'SEE', 'IP', 'MOS', 'AVY'], 'Consumer Staples': ['CLX', 'WMT', 'GIS', 'CL', 'MDLZ'], 'Real Estate': ['IRM', 'HST', 'CCI', 'BXP', 'WELL'], 'Energy': ['WMB', 'EOG', 'MRO', 'NBL', 'PSX']}",2017-01-01,2019-01-01,2265755.573561899,152629.36098455172,3.098476006034013,0.002219587738162672,0.7861750691621537,0.29370431655232,0.002941827041889227,0.2228899591467586,2019-01-01,2020-01-01,122740.87686606868,310874.82947136625,0.496243203657735,0.00014221449746077062,0.4992771100338517,0.042559718055211526,0.001196600603013616,0.00760486399688483
10,1000000,"{'Industrials': ['GD', 'FAST', 'UNP', 'DOV', 'CHRW', 'HWM', 'AME', 'GWW', 'RHI', 'ROP'], 'Health Care': ['CI', 'MRK', 'BDX', 'EW', 'DVA', 'BIIB', 'ZTS', 'ZBH', 'JNJ', 'CAH'], 'Information Technology': ['MU', 'QRVO', 'FISV', 'IBM', 'CTXS', 'INTC', 'MCHP', 'AAPL', 'AVGO', 'ADBE'], 'Communication Services': ['FB', 'NWS', 'IPG', 'EA', 'NWSA', 'GOOGL', 'CTL', 'DIS', 'GOOG', 'NFLX'], 'Consumer Discretionary': ['BWA', 'AAP', 'VFC', 'APTV', 'NWL', 'ROST', 'WYNN', 'AZO', 'TGT', 'GPC'], 'Utilities': ['NEE', 'CMS', 'DTE', 'NRG', 'AEE', 'SO', 'EIX', 'CNP', 'XEL', 'EXC'], 'Financials': ['COF', 'SYF', 'SCHW', 'GL', 'TFC', 'CME', 'AIG', 'WFC', 'ALL', 'KEY'], 'Materials': ['CF', 'IP', 'SHW', 'ECL', 'AVY', 'MLM', 'LYB', 'FMC', 'SEE', 'MOS'], 'Consumer Staples': ['HSY', 'CLX', 'HRL', 'KR', 'MNST', 'PM', 'SYY', 'KMB', 'KO', 'CHD'], 'Real Estate': ['CBRE', 'EQIX', 'IRM', 'CCI', 'VTR', 'PSA', 'WELL', 'SLG', 'BXP', 'HST'], 'Energy': ['COG', 'KMI', 'HAL', 'SLB', 'XOM', 'WMB', 'APA', 'OKE', 'EOG', 'CVX']}",2017-01-01,2019-01-01,2519125.323383941,152629.36098455172,4.2212358034610595,0.002279180682980265,0.6387805626133708,0.3471221431589233,0.003686571122418139,0.3185134814340579,2019-01-01,2020-01-01,193468.9748590046,310874.82947136625,0.6119498892455263,0.0005287363174469671,0.12921206045828934,0.003701230121875842,0.005003764171757877,0.03158348503538558
20,1000000,"{'Industrials': ['URI', 'DOV', 'HON', 'CMI', 'TXT', 'DAL', 'NLSN', 'FAST', 'RHI', 'KSU', 'JCI', 'PNR', 'FLS', 'EXPD', 'PCAR', 'JBHT', 'J', 'LMT', 'EFX', 'UPS'], 'Health Care': ['BMY', 'ABC', 'ZTS', 'ILMN', 'ALXN', 'CI', 'ABT', 'UHS', 'BAX', 'ABBV', 'LH', 'ZBH', 'HCA', 'PRGO', 'EW', 'MRK', 'CERN', 'HSIC', 'VAR', 'MYL'], 'Information Technology': ['JNPR', 'HPE', 'STX', 'CTSH', 'FIS', 'AAPL', 'AMAT', 'ACN', 'MU', 'SWKS', 'AKAM', 'QRVO', 'APH', 'CTXS', 'WDC', 'VRSN', 'TEL', 'FLIR', 'NTAP', 'AVGO'], 'Communication Services': ['ATVI', 'GOOGL', 'GOOG', 'T', 'CTL', 'CMCSA', 'DISCA', 'DISCK', 'EA', 'FB', 'IPG', 'NFLX', 'NWSA', 'NWS', 'VZ', 'DIS'], 'Consumer Discretionary': ['HD', 'F', 'CMG', 'ROST', 'NWL', 'LB', 'APTV', 'KMX', 'MCD', 'ORLY', 'LOW', 'GPC', 'HAS', 'WYNN', 'NKE', 'UAA', 'RL', 'YUM', 'HBI', 'TIF'], 'Utilities': ['AES', 'AEE', 'AEP', 'CNP', 'CMS', 'DTE', 'DUK', 'EIX', 'ETR', 'EXC', 'NEE', 'NRG', 'PEG', 'SO', 'WEC', 'XEL'], 'Financials': ['DFS', 'CMA', 'IVZ', 'GL', 'NDAQ', 'ETFC', 'MMC', 'UNM', 'TFC', 'ZION', 'BRK-B', 'CB', 'TRV', 'BLK', 'CME', 'PNC', 'LNC', 'KEY', 'SCHW', 'WFC'], 'Materials': ['APD', 'AVY', 'BLL', 'CF', 'EMN', 'ECL', 'FMC', 'IP', 'IFF', 'LIN', 'LYB', 'MLM', 'MOS', 'NEM', 'NUE', 'PPG', 'SEE', 'SHW', 'VMC'], 'Consumer Staples': ['COST', 'MDLZ', 'SJM', 'KHC', 'CHD', 'CL', 'HRL', 'KMB', 'KR', 'EL', 'TAP', 'CAG', 'PG', 'CPB', 'PEP', 'KO', 'MO', 'WMT', 'ADM', 'BF-B'], 'Real Estate': ['HST', 'AMT', 'PSA', 'IRM', 'WELL', 'ESS', 'KIM', 'PLD', 'AIV', 'PEAK', 'O', 'VTR', 'SLG', 'BXP', 'EQR', 'CCI', 'AVB', 'CBRE', 'SPG', 'EQIX'], 'Energy': ['HAL', 'SLB', 'APA', 'HES', 'COP', 'EOG', 'XOM', 'FTI', 'PXD', 'MRO', 'DVN', 'MPC', 'OKE', 'WMB', 'KMI', 'PSX', 'COG', 'OXY', 'NBL', 'NOV']}",2017-01-01,2019-01-01,3753955.1232788144,152629.36098455172,4.717364761361666,0.0028842520556870447,0.7223991120437804,0.3485937412162108,0.004111154791042617,0.3575735639093109,2019-01-01,2020-01-01,630698.4512930522,310874.82947136625,1.2580223433958595,0.0016474017444598902,0.4868654806877564,0.021225967534933214,0.004295449557040283,0.06309991574562425
5,1000000,"{'Industrials': ['GD', 'NSC', 'FAST', 'SNA', 'JCI'], 'Health Care': ['JNJ', 'UHS', 'LH', 'GILD', 'ABT'], 'Information Technology': ['INTU', 'ORCL', 'MU', 'JNPR', 'XLNX'], 'Communication Services': ['NFLX', 'DISCK', 'VZ', 'DIS', 'GOOG'], 'Consumer Discretionary': ['CCL', 'ORLY', 'GRMN', 'MHK', 'WYNN'], 'Utilities': ['CMS', 'XEL', 'AEP', 'AES', 'DUK'], 'Financials': ['GL', 'ETFC', 'CME', 'AFL', 'BAC'], 'Materials': ['MLM', 'EMN', 'FMC', 'APD', 'IP'], 'Consumer Staples': ['ADM', 'SJM', 'KR', 'SYY', 'KMB'], 'Real Estate': ['EQIX', 'PEAK', 'CCI', 'SLG', 'AIV'], 'Energy': ['FTI', 'KMI', 'PXD', 'COP', 'DVN']}",2018-01-01,2020-01-01,1205645.9880489907,243383.24677747051,2.7658221643411256,0.0012829853537664599,0.4580656181883078,0.2842603864500756,0.003080988206809684,0.18721921597129584,2020-01-01,2020-07-01,183654.2520542182,-34320.00789618038,1.1479600102876646,0.0013573696012769954,0.4943210884676837,0.5818155256410302,0.0026634982370095928,0.11528667218623992
5,1000000,"{'Industrials': ['PNR', 'NLSN', 'CHRW', 'MMM', 'SNA'], 'Health Care': ['AMGN', 'BMY', 'HCA', 'BDX', 'CVS'], 'Information Technology': ['CTSH', 'ACN', 'PYPL', 'HPE', 'LRCX'], 'Communication Services': ['CMCSA', 'ATVI', 'EA', 'DIS', 'NWSA'], 'Consumer Discretionary': ['NWL', 'ROST', 'TIF', 'HRB', 'APTV'], 'Utilities': ['NEE', 'CMS', 'PEG', 'DUK', 'XEL'], 'Financials': ['PFG', 'ICE', 'DFS', 'SYF', 'MMC'], 'Materials': ['CF', 'EMN', 'IP', 'SHW', 'APD'], 'Consumer Staples': ['CAG', 'BF-B', 'STZ', 'TAP', 'HRL'], 'Real Estate': ['HST', 'AVB', 'EQIX', 'AIV', 'WELL'], 'Energy': ['PSX', 'COG', 'OXY', 'CVX', 'MRO']}",2017-01-01,2019-01-01,1497598.0732928328,152629.36098455172,3.3573550485420216,0.0016172964276473195,0.3825566998125409,0.1579912408217642,0.004346152184407262,0.224195856481086,2019-01-01,2020-01-01,29504.253192739678,310874.82947136625,0.04812916268026897,9.90276889084542e-05,-0.05532816239140358,0.0007434843126531421,-0.0008780644979399951,0.006182349042220764
10,1000000,"{'Industrials': ['FAST', 'J', 'CMI', 'CSX', 'JBHT', 'PCAR', 'NLSN', 'MMM', 'RHI', 'PWR'], 'Health Care': ['ABC', 'GILD', 'JNJ', 'PFE', 'LH', 'CERN', 'CAH', 'ABBV', 'DVA', 'LLY'], 'Information Technology': ['FLIR', 'MSFT', 'ORCL', 'CTXS', 'ADBE', 'APH', 'WU', 'ADSK', 'LRCX', 'ACN'], 'Communication Services': ['NFLX', 'ATVI', 'CMCSA', 'T', 'EA', 'IPG', 'GOOGL', 'FB', 'NWSA', 'DISCK'], 'Consumer Discretionary': ['HBI', 'TIF', 'PVH', 'ROST', 'BKNG', 'DHI', 'GPC', 'LB', 'NKE', 'UAA'], 'Utilities': ['AES', 'PEG', 'CNP', 'NEE', 'DUK', 'XEL', 'ETR', 'CMS', 'WEC', 'AEP'], 'Financials': ['MTB', 'CMA', 'NDAQ', 'ICE', 'AFL', 'AIZ', 'TRV', 'AXP', 'PBCT', 'SCHW'], 'Materials': ['LYB', 'LIN', 'VMC', 'MLM', 'NEM', 'SHW', 'AVY', 'IP', 'FMC', 'SEE'], 'Consumer Staples': ['KO', 'CAG', 'SYY', 'TAP', 'STZ', 'WBA', 'ADM', 'EL', 'KHC', 'SJM'], 'Real Estate': ['O', 'HST', 'AMT', 'CBRE', 'CCI', 'AIV', 'ESS', 'BXP', 'IRM', 'AVB'], 'Energy': ['COP', 'CVX', 'WMB', 'HES', 'NOV', 'MPC', 'APA', 'PXD', 'FTI', 'NBL']}",2017-01-01,2019-01-01,2701839.8974797227,152629.36098455172,4.045184525105118,0.002395845504214345,0.5838996958948147,0.24307680014211885,0.00422173282151466,0.28467017851707377,2019-01-01,2020-01-01,840131.023077209,310874.82947136625,1.7649997787868466,0.0020758524541748045,0.4456399080014051,0.02484865003458569,0.005569898384259414,0.09416152977751968
20,1000000,"{'Industrials': ['FAST', 'RSG', 'DE', 'NLSN', 'CHRW', 'CSX', 'PCAR', 'GD', 'ALLE', 'PH', 'DAL', 'UNP', 'FLS', 'ROP', 'MMM', 'BA', 'AAL', 'ITW', 'LMT', 'XYL'], 'Health Care': ['DGX', 'EW', 'CERN', 'DVA', 'VRTX', 'ABT', 'REGN', 'BIIB', 'SYK', 'MDT', 'VAR', 'MRK', 'ISRG', 'BDX', 'ANTM', 'MYL', 'JNJ', 'XRAY', 'CVS', 'GILD'], 'Information Technology': ['ADI', 'INTU', 'MCHP', 'WU', 'PYPL', 'SWKS', 'HPE', 'AVGO', 'CTXS', 'CRM', 'NVDA', 'ADSK', 'AKAM', 'XLNX', 'AMAT', 'VRSN', 'ORCL', 'MSFT', 'FFIV', 'HPQ'], 'Communication Services': ['ATVI', 'GOOGL', 'GOOG', 'T', 'CTL', 'CMCSA', 'DISCA', 'DISCK', 'EA', 'FB', 'IPG', 'NFLX', 'NWSA', 'NWS', 'VZ', 'DIS'], 'Consumer Discretionary': ['AMZN', 'HAS', 'TSCO', 'KMX', 'ROST', 'GPC', 'APTV', 'LB', 'BKNG', 'DLTR', 'F', 'CCL', 'EXPE', 'VFC', 'LOW', 'GM', 'TJX', 'RCL', 'UAA', 'PHM'], 'Utilities': ['AES', 'AEE', 'AEP', 'CNP', 'CMS', 'DTE', 'DUK', 'EIX', 'ETR', 'EXC', 'NEE', 'NRG', 'PEG', 'SO', 'WEC', 'XEL'], 'Financials': ['WFC', 'C', 'IVZ', 'AIZ', 'CMA', 'AXP', 'PNC', 'KEY', 'BK', 'CME', 'PGR', 'SCHW', 'ZION', 'AFL', 'NDAQ', 'PBCT', 'UNM', 'MMC', 'CINF', 'ALL'], 'Materials': ['APD', 'AVY', 'BLL', 'CF', 'EMN', 'ECL', 'FMC', 'IP', 'IFF', 'LIN', 'LYB', 'MLM', 'MOS', 'NEM', 'NUE', 'PPG', 'SEE', 'SHW', 'VMC'], 'Consumer Staples': ['GIS', 'EL', 'WMT', 'HSY', 'HRL', 'ADM', 'PM', 'PEP', 'CLX', 'MDLZ', 'MNST', 'KMB', 'KHC', 'MO', 'CPB', 'KO', 'WBA', 'CHD', 'CL', 'PG'], 'Real Estate': ['EQR', 'ESS', 'HST', 'SLG', 'CBRE', 'EQIX', 'O', 'AIV', 'IRM', 'PSA', 'PLD', 'AVB', 'VTR', 'CCI', 'AMT', 'BXP', 'SPG', 'WELL', 'KIM', 'PEAK'], 'Energy': ['NBL', 'HES', 'PXD', 'HAL', 'KMI', 'EOG', 'MPC', 'DVN', 'OKE', 'NOV', 'XOM', 'OXY', 'MRO', 'CVX', 'COP', 'SLB', 'COG', 'PSX', 'APA', 'FTI']}",2017-01-01,2019-01-01,3898254.227421525,152629.36098455172,4.5547350954033705,0.002932742321753332,0.9321077962501632,0.5152673412470168,0.003264908225201769,0.3971444523423764,2019-01-01,2020-01-01,272040.9318549675,310874.82947136625,0.803495451031865,0.0005838773686412713,0.4094148557795624,0.029229952883275127,0.0023378862746470195,0.03133715976343364
5,1000000,"{'Industrials': ['HON', 'LUV', 'DOV', 'NOC', 'J'], 'Health Care': ['ZTS', 'UHS', 'EW', 'HSIC', 'SYK'], 'Information Technology': ['FIS', 'ADBE', 'NVDA', 'FFIV', 'SWKS'], 'Communication Services': ['T', 'CTL', 'GOOG', 'NWSA', 'IPG'], 'Consumer Discretionary': ['NKE', 'RCL', 'DG', 'CMG', 'AZO'], 'Utilities': ['CMS', 'EIX', 'NEE', 'PEG', 'AES'], 'Financials': ['PGR', 'AFL', 'KEY', 'SCHW', 'NDAQ'], 'Materials': ['AVY', 'NEM', 'VMC', 'EMN', 'PPG'], 'Consumer Staples': ['ADM', 'CL', 'WBA', 'HRL', 'CAG'], 'Real Estate': ['EQIX', 'SLG', 'AIV', 'ESS', 'IRM'], 'Energy': ['HES', 'PXD', 'DVN', 'WMB', 'NOV']}",2018-01-01,2020-01-01,1084805.3783283879,243383.24677747051,2.701592930052877,0.0011641995793984948,0.4617545580757629,0.3280566442823939,0.0028013633754270678,0.18685301470582927,2020-01-01,2020-07-01,175849.07977459187,-34320.00789618038,1.1087347413404505,0.0012943271068968315,0.5081637644150502,0.6338486652235853,0.002464638187414177,0.1192845659500387
5,1000000,"{'Industrials': ['FDX', 'KSU', 'JCI', 'DE', 'EFX'], 'Health Care': ['AMGN', 'DVA', 'ABC', 'VAR', 'ZBH'], 'Information Technology': ['PYPL', 'WU', 'CSCO', 'ORCL', 'IBM'], 'Communication Services': ['CMCSA', 'NFLX', 'FB', 'VZ', 'IPG'], 'Consumer Discretionary': ['GPS', 'MHK', 'DHI', 'HRB', 'LEN'], 'Utilities': ['EIX', 'AES', 'EXC', 'ETR', 'XEL'], 'Financials': ['PNC', 'ETFC', 'AFL', 'CB', 'ICE'], 'Materials': ['NEM', 'LYB', 'FMC', 'VMC', 'SEE'], 'Consumer Staples': ['PEP', 'CAG', 'GIS', 'KMB', 'BF-B'], 'Real Estate': ['HST', 'IRM', 'VTR', 'O', 'ESS'], 'Energy': ['OKE', 'FTI', 'PSX', 'MPC', 'NBL']}",2017-01-01,2019-01-01,2399920.7989270464,152629.36098455172,2.902209284574118,0.002339742393903468,0.5699220761528314,0.12498943619458334,0.004223925363824746,0.1899582400652432,2019-01-01,2020-01-01,-166956.07153421524,310874.82947136625,0.1540992565465275,0.000771910862030211,-0.30512105781581744,0.00224441435353262,-0.0016180913689541115,0.01519427976958656
10,1000000,"{'Industrials': ['UPS', 'BA', 'RHI', 'URI', 'ALLE', 'RSG', 'CAT', 'JCI', 'DOV', 'ITW'], 'Health Care': ['AMGN', 'UNH', 'VRTX', 'PKI', 'DGX', 'ALXN', 'CVS', 'HCA', 'LH', 'ZTS'], 'Information Technology': ['PYPL', 'QRVO', 'JNPR', 'CRM', 'VRSN', 'STX', 'ACN', 'SWKS', 'LRCX', 'XLNX'], 'Communication Services': ['VZ', 'NWSA', 'GOOG', 'EA', 'CTL', 'GOOGL', 'CMCSA', 'NWS', 'DISCK', 'DISCA'], 'Consumer Discretionary': ['LOW', 'CCL', 'UAA', 'AZO', 'LEN', 'MHK', 'DHI', 'AAP', 'VFC', 'PVH'], 'Utilities': ['ETR', 'PEG', 'CMS', 'XEL', 'NEE', 'EIX', 'CNP', 'DUK', 'WEC', 'NRG'], 'Financials': ['TFC', 'CINF', 'RF', 'ZION', 'ICE', 'CB', 'SCHW', 'AXP', 'ETFC', 'AFL'], 'Materials': ['ECL', 'MOS', 'APD', 'IFF', 'NEM', 'EMN', 'SEE', 'NUE', 'LYB', 'LIN'], 'Consumer Staples': ['CPB', 'PM', 'WBA', 'SYY', 'ADM', 'CL', 'KMB', 'KO', 'PG', 'MNST'], 'Real Estate': ['CBRE', 'O', 'EQIX', 'BXP', 'PLD', 'KIM', 'SLG', 'AMT', 'IRM', 'VTR'], 'Energy': ['MRO', 'MPC', 'WMB', 'CVX', 'XOM', 'NBL', 'COG', 'PSX', 'KMI', 'OXY']}",2017-01-01,2019-01-01,2339863.1778420475,152629.36098455172,3.7157479378130702,0.002169735378909389,0.7541608127657673,0.4073626135397545,0.002995572426279757,0.2920212370539615,2019-01-01,2020-01-01,195181.18934183547,310874.82947136625,0.7121576326244063,0.0003106661814246592,0.3229287078503112,0.03574537752784002,0.0018737869315428254,0.02345563079031393
